Id,PostId,VoteTypeId,CreationDate,UserId
10484,1802,2,2015-05-15T00:00:00.000,
10485,1780,3,2015-05-15T00:00:00.000,
10486,1191,3,2015-05-15T00:00:00.000,
10487,1781,2,2015-05-15T00:00:00.000,
10488,1797,2,2015-05-15T00:00:00.000,
10489,1773,2,2015-05-15T00:00:00.000,
10490,1772,3,2015-05-15T00:00:00.000,
10491,1774,2,2015-05-15T00:00:00.000,
10492,1791,2,2015-05-15T00:00:00.000,
10493,1792,2,2015-05-15T00:00:00.000,
10494,1789,3,2015-05-15T00:00:00.000,
10495,1790,2,2015-05-15T00:00:00.000,
10496,1787,2,2015-05-15T00:00:00.000,
10498,1786,2,2015-05-15T00:00:00.000,
10499,1795,2,2015-05-15T00:00:00.000,
10500,1796,2,2015-05-15T00:00:00.000,
10501,1784,2,2015-05-15T00:00:00.000,
10502,1785,2,2015-05-15T00:00:00.000,
10503,1788,2,2015-05-15T00:00:00.000,
10504,1777,2,2015-05-15T00:00:00.000,
10505,1776,2,2015-05-15T00:00:00.000,
10506,1768,2,2015-05-15T00:00:00.000,
10507,1767,2,2015-05-15T00:00:00.000,
10508,1769,3,2015-05-15T00:00:00.000,
10509,1771,2,2015-05-15T00:00:00.000,
10510,1770,3,2015-05-15T00:00:00.000,
10511,1762,2,2015-05-15T00:00:00.000,
10512,1763,2,2015-05-15T00:00:00.000,
10513,1745,2,2015-05-15T00:00:00.000,
10514,1696,2,2015-05-15T00:00:00.000,
10515,1699,2,2015-05-15T00:00:00.000,
10516,1795,2,2015-05-15T00:00:00.000,
10517,1772,2,2015-05-15T00:00:00.000,
10518,1117,5,2015-05-15T00:00:00.000,11589
10519,1753,2,2015-05-16T00:00:00.000,
10520,1750,2,2015-05-17T00:00:00.000,
10521,1793,2,2015-05-18T00:00:00.000,
10522,1804,2,2015-03-25T00:00:00.000,
10523,1804,2,2015-03-25T00:00:00.000,
10524,1804,2,2015-03-25T00:00:00.000,
10525,1804,2,2015-03-25T00:00:00.000,
10526,1804,2,2015-03-25T00:00:00.000,
10527,1804,2,2015-03-25T00:00:00.000,
10528,1804,2,2015-03-25T00:00:00.000,
10529,1804,2,2015-03-25T00:00:00.000,
10530,1804,2,2015-03-25T00:00:00.000,
10531,1804,2,2015-03-25T00:00:00.000,
10532,1804,2,2015-03-25T00:00:00.000,
10533,1804,3,2015-03-25T00:00:00.000,
10534,1804,2,2015-03-25T00:00:00.000,
10535,1804,2,2015-03-25T00:00:00.000,
10536,1804,2,2015-03-25T00:00:00.000,
10537,1804,2,2015-03-25T00:00:00.000,
10538,1804,2,2015-03-25T00:00:00.000,
10539,1804,2,2015-03-25T00:00:00.000,
10540,1804,2,2015-03-25T00:00:00.000,
10541,1804,2,2015-03-25T00:00:00.000,
10542,1804,2,2015-03-26T00:00:00.000,
10543,1804,2,2015-03-26T00:00:00.000,
10544,1804,2,2015-03-26T00:00:00.000,
10545,1804,2,2015-03-26T00:00:00.000,
10546,1804,2,2015-03-27T00:00:00.000,
10547,1804,2,2015-04-17T00:00:00.000,
10548,1804,2,2015-04-19T00:00:00.000,
10549,1804,2,2015-05-04T00:00:00.000,
10550,1804,2,2015-05-04T00:00:00.000,
10551,1805,2,2015-03-25T00:00:00.000,
10552,1805,2,2015-03-25T00:00:00.000,
10553,1805,2,2015-03-25T00:00:00.000,
10554,1805,2,2015-03-25T00:00:00.000,
10555,1805,2,2015-03-25T00:00:00.000,
10556,1805,2,2015-03-25T00:00:00.000,
10557,1805,2,2015-03-25T00:00:00.000,
10558,1805,2,2015-03-25T00:00:00.000,
10559,1805,2,2015-03-25T00:00:00.000,
10560,1805,2,2015-03-25T00:00:00.000,
10561,1805,2,2015-03-25T00:00:00.000,
10562,1805,2,2015-03-25T00:00:00.000,
10563,1805,2,2015-03-25T00:00:00.000,
10564,1805,2,2015-03-25T00:00:00.000,
10565,1805,2,2015-03-26T00:00:00.000,
10566,1805,2,2015-03-28T00:00:00.000,
10567,1805,1,2015-04-01T00:00:00.000,
10568,1805,2,2015-04-25T00:00:00.000,
10569,1805,2,2015-04-26T00:00:00.000,
10570,1805,2,2015-05-04T00:00:00.000,
10571,1805,2,2015-05-18T00:00:00.000,
10572,1806,2,2015-03-25T00:00:00.000,
10573,1806,2,2015-03-25T00:00:00.000,
10574,1806,2,2015-03-25T00:00:00.000,
10575,1806,2,2015-03-25T00:00:00.000,
10576,1806,2,2015-03-25T00:00:00.000,
10577,1806,2,2015-03-25T00:00:00.000,
10578,1806,2,2015-03-25T00:00:00.000,
10579,1806,2,2015-03-25T00:00:00.000,
10580,1806,2,2015-03-25T00:00:00.000,
10581,1806,2,2015-03-25T00:00:00.000,
10582,1806,2,2015-03-25T00:00:00.000,
10583,1806,2,2015-03-25T00:00:00.000,
10584,1806,2,2015-03-25T00:00:00.000,
10585,1806,2,2015-03-25T00:00:00.000,
10586,1806,2,2015-03-25T00:00:00.000,
10587,1806,2,2015-03-25T00:00:00.000,
10588,1806,2,2015-03-25T00:00:00.000,
10589,1806,2,2015-03-25T00:00:00.000,
10590,1806,2,2015-03-25T00:00:00.000,
10591,1806,2,2015-03-26T00:00:00.000,
10592,1806,2,2015-03-26T00:00:00.000,
10593,1806,2,2015-03-26T00:00:00.000,
10594,1806,2,2015-03-26T00:00:00.000,
10595,1806,2,2015-03-26T00:00:00.000,
10596,1806,2,2015-03-26T00:00:00.000,
10597,1806,2,2015-03-27T00:00:00.000,
10598,1806,2,2015-03-28T00:00:00.000,
10599,1806,2,2015-04-10T00:00:00.000,
10600,1806,2,2015-04-19T00:00:00.000,
10601,1806,2,2015-05-04T00:00:00.000,
10602,1806,2,2015-05-04T00:00:00.000,
10603,1806,2,2015-05-04T00:00:00.000,
10604,1804,15,2015-05-19T00:00:00.000,
10605,1766,2,2015-05-19T00:00:00.000,
10606,1774,2,2015-05-19T00:00:00.000,
10607,1773,2,2015-05-19T00:00:00.000,
10608,1796,2,2015-05-19T00:00:00.000,
10609,1795,2,2015-05-19T00:00:00.000,
10610,1807,2,2015-05-19T00:00:00.000,
10611,1808,3,2015-05-19T00:00:00.000,
10612,1808,3,2015-05-19T00:00:00.000,
10613,1809,2,2015-05-19T00:00:00.000,
10614,1808,3,2015-05-19T00:00:00.000,
10615,1811,2,2015-05-19T00:00:00.000,
10617,1807,2,2015-05-19T00:00:00.000,
10618,1811,2,2015-05-20T00:00:00.000,
10619,1808,2,2015-05-20T00:00:00.000,
10620,1811,3,2015-05-20T00:00:00.000,
10621,1811,2,2015-05-20T00:00:00.000,
10622,1808,3,2015-05-20T00:00:00.000,
10623,1807,2,2015-05-20T00:00:00.000,
10624,1810,3,2015-05-20T00:00:00.000,
10625,1809,2,2015-05-20T00:00:00.000,
10626,1807,2,2015-05-20T00:00:00.000,
10627,1807,2,2015-05-20T00:00:00.000,
10628,1811,2,2015-05-20T00:00:00.000,
10629,1807,2,2015-05-20T00:00:00.000,
10630,1775,2,2015-05-20T00:00:00.000,
10631,1757,2,2015-05-20T00:00:00.000,
10632,1807,2,2015-05-20T00:00:00.000,
10633,1807,2,2015-05-20T00:00:00.000,
10634,1807,2,2015-05-20T00:00:00.000,
10635,1807,2,2015-05-20T00:00:00.000,
10636,1807,2,2015-05-21T00:00:00.000,
10637,1809,2,2015-05-21T00:00:00.000,
10638,1814,2,2015-05-21T00:00:00.000,
10639,1807,2,2015-05-21T00:00:00.000,
10640,1814,2,2015-05-21T00:00:00.000,
10641,1815,2,2015-05-21T00:00:00.000,
10643,1807,2,2015-05-21T00:00:00.000,
10644,1812,2,2015-05-21T00:00:00.000,
10645,1807,2,2015-05-21T00:00:00.000,
10646,704,2,2015-05-21T00:00:00.000,
10647,705,2,2015-05-21T00:00:00.000,
10648,1817,2,2015-05-21T00:00:00.000,
10649,1817,2,2015-05-22T00:00:00.000,
10650,1814,2,2015-05-22T00:00:00.000,
10651,1815,3,2015-05-22T00:00:00.000,
10652,1818,10,2015-05-22T00:00:00.000,
10653,1815,2,2015-05-22T00:00:00.000,
10654,1810,2,2015-05-22T00:00:00.000,
10655,1807,2,2015-05-22T00:00:00.000,
10656,1812,3,2015-05-23T00:00:00.000,
10657,1809,2,2015-05-23T00:00:00.000,
10658,1815,2,2015-05-23T00:00:00.000,
10659,1814,2,2015-05-23T00:00:00.000,
10660,1811,2,2015-05-23T00:00:00.000,
10661,1814,2,2015-05-23T00:00:00.000,
10662,1778,2,2015-05-23T00:00:00.000,
10663,1778,2,2015-05-23T00:00:00.000,
10664,1807,2,2015-05-23T00:00:00.000,
10665,1775,2,2015-05-24T00:00:00.000,
10666,1773,2,2015-05-24T00:00:00.000,
10667,1807,2,2015-05-25T00:00:00.000,
10668,1720,2,2015-05-25T00:00:00.000,
10669,1816,2,2015-05-25T00:00:00.000,
10670,1807,2,2015-05-25T00:00:00.000,
10671,1820,2,2015-05-25T00:00:00.000,
10672,1821,2,2015-05-25T00:00:00.000,
10673,1820,2,2015-05-25T00:00:00.000,
10674,1820,2,2015-05-25T00:00:00.000,
10675,1819,2,2015-05-25T00:00:00.000,
10676,1821,2,2015-05-25T00:00:00.000,
10677,1814,2,2015-05-25T00:00:00.000,
10678,1815,2,2015-05-25T00:00:00.000,
10679,1821,2,2015-05-26T00:00:00.000,
10680,1821,2,2015-05-26T00:00:00.000,
10681,1820,2,2015-05-26T00:00:00.000,
10682,1790,2,2015-05-26T00:00:00.000,
10683,1797,2,2015-05-26T00:00:00.000,
10684,317,2,2015-05-26T00:00:00.000,
10685,1821,2,2015-05-26T00:00:00.000,
10686,1821,1,2015-05-26T00:00:00.000,
10687,1310,2,2015-05-26T00:00:00.000,
10688,1822,2,2015-05-26T00:00:00.000,
10689,1118,2,2015-05-26T00:00:00.000,
10690,988,2,2015-05-26T00:00:00.000,
10691,1822,2,2015-05-26T00:00:00.000,
10692,1807,2,2015-05-26T00:00:00.000,
10693,1815,3,2015-05-26T00:00:00.000,
10694,1818,11,2015-05-26T00:00:00.000,
10695,1807,2,2015-05-26T00:00:00.000,
10696,1824,3,2015-05-26T00:00:00.000,
10697,1819,2,2015-05-26T00:00:00.000,
10698,1825,1,2015-05-26T00:00:00.000,
10699,1825,2,2015-05-26T00:00:00.000,
10700,704,5,2015-05-26T00:00:00.000,61443
10701,705,2,2015-05-26T00:00:00.000,
10702,880,2,2015-05-26T00:00:00.000,
10703,1826,2,2015-05-27T00:00:00.000,
10704,1826,2,2015-05-27T00:00:00.000,
10705,1795,2,2015-05-27T00:00:00.000,
10706,1795,5,2015-05-27T00:00:00.000,31763
10707,704,5,2015-05-27T00:00:00.000,20701
10708,1814,2,2015-05-27T00:00:00.000,
10709,1760,2,2015-05-27T00:00:00.000,
10710,1825,2,2015-05-27T00:00:00.000,
10711,1807,2,2015-05-27T00:00:00.000,
10712,1807,2,2015-05-27T00:00:00.000,
10713,1822,2,2015-05-27T00:00:00.000,
10714,1826,2,2015-05-27T00:00:00.000,
10715,1807,2,2015-05-27T00:00:00.000,
10716,705,2,2015-05-27T00:00:00.000,
10717,704,2,2015-05-27T00:00:00.000,
10718,1807,2,2015-05-27T00:00:00.000,
10719,915,2,2015-05-28T00:00:00.000,
10720,1132,2,2015-05-28T00:00:00.000,
10721,988,2,2015-05-28T00:00:00.000,
10722,1819,2,2015-05-28T00:00:00.000,
10723,1828,2,2015-05-28T00:00:00.000,
10724,1828,2,2015-05-28T00:00:00.000,
10725,1828,2,2015-05-28T00:00:00.000,
10726,1828,2,2015-05-28T00:00:00.000,
10727,1828,5,2015-05-28T00:00:00.000,31356
10729,1807,2,2015-05-28T00:00:00.000,
10730,704,2,2015-05-29T00:00:00.000,
10731,705,2,2015-05-29T00:00:00.000,
10732,1828,2,2015-05-29T00:00:00.000,
10733,1830,2,2015-05-29T00:00:00.000,
10734,1823,2,2015-05-29T00:00:00.000,
10735,1831,2,2015-05-29T00:00:00.000,
10737,1830,2,2015-05-29T00:00:00.000,
10738,1831,2,2015-05-29T00:00:00.000,
10739,1831,2,2015-05-29T00:00:00.000,
10740,1830,2,2015-05-29T00:00:00.000,
10741,1831,2,2015-05-29T00:00:00.000,
10742,704,2,2015-05-29T00:00:00.000,
10743,1830,5,2015-05-29T00:00:00.000,31356
10744,1824,2,2015-05-29T00:00:00.000,
10745,1824,2,2015-05-29T00:00:00.000,
10746,1807,2,2015-05-29T00:00:00.000,
10747,1831,2,2015-05-30T00:00:00.000,
10748,1831,2,2015-05-30T00:00:00.000,
10749,1807,2,2015-05-30T00:00:00.000,
10750,731,5,2015-05-30T00:00:00.000,32746
10751,1807,2,2015-06-01T00:00:00.000,
10752,1831,1,2015-06-01T00:00:00.000,
10753,1825,2,2015-06-01T00:00:00.000,
10754,1833,1,2015-06-01T00:00:00.000,
10755,1833,2,2015-06-01T00:00:00.000,
10756,1814,2,2015-06-02T00:00:00.000,
10757,1807,2,2015-06-02T00:00:00.000,
10758,1825,2,2015-06-02T00:00:00.000,
10759,1833,2,2015-06-02T00:00:00.000,
10760,1833,2,2015-06-02T00:00:00.000,
10761,1833,2,2015-06-02T00:00:00.000,
10762,1814,2,2015-06-02T00:00:00.000,
10764,1829,2,2015-06-03T00:00:00.000,
10765,1819,2,2015-06-03T00:00:00.000,
10766,1612,2,2015-06-03T00:00:00.000,
10767,1833,2,2015-06-03T00:00:00.000,
10768,1830,2,2015-06-03T00:00:00.000,
10769,1829,2,2015-06-03T00:00:00.000,
10770,1828,2,2015-06-03T00:00:00.000,
10771,1820,2,2015-06-04T00:00:00.000,
10772,1807,5,2015-06-05T00:00:00.000,76854
10773,1809,2,2015-06-06T00:00:00.000,
10774,1807,2,2015-06-06T00:00:00.000,
10775,1834,2,2015-06-07T00:00:00.000,
10776,1778,2,2015-06-07T00:00:00.000,
10777,1834,2,2015-06-08T00:00:00.000,
10778,1835,2,2015-06-08T00:00:00.000,
10779,1542,2,2015-06-08T00:00:00.000,
10780,1834,2,2015-06-08T00:00:00.000,
10781,1819,2,2015-06-08T00:00:00.000,
10782,1828,2,2015-06-08T00:00:00.000,
10783,130,2,2015-06-08T00:00:00.000,
10784,1835,2,2015-06-09T00:00:00.000,
10785,1834,2,2015-06-09T00:00:00.000,
10786,1833,2,2015-06-09T00:00:00.000,
10787,1832,2,2015-06-09T00:00:00.000,
10788,1834,2,2015-06-09T00:00:00.000,
10789,1835,2,2015-06-09T00:00:00.000,
10790,1836,2,2015-06-10T00:00:00.000,
10791,1191,2,2015-06-10T00:00:00.000,
10792,1193,2,2015-06-10T00:00:00.000,
10793,1826,2,2015-06-10T00:00:00.000,
10794,1826,5,2015-06-10T00:00:00.000,78278
10795,304,2,2015-06-10T00:00:00.000,
10796,303,2,2015-06-10T00:00:00.000,
10797,1835,2,2015-06-10T00:00:00.000,
10798,92,2,2015-06-10T00:00:00.000,
10799,80,2,2015-06-10T00:00:00.000,
10800,1834,2,2015-06-10T00:00:00.000,
10801,1835,2,2015-06-10T00:00:00.000,
10802,704,2,2015-06-11T00:00:00.000,
10803,880,2,2015-06-11T00:00:00.000,
10804,915,2,2015-06-11T00:00:00.000,
10805,1206,2,2015-06-11T00:00:00.000,
10806,881,2,2015-06-11T00:00:00.000,
10807,884,2,2015-06-11T00:00:00.000,
10808,1101,2,2015-06-11T00:00:00.000,
10809,885,2,2015-06-11T00:00:00.000,
10810,1822,2,2015-06-11T00:00:00.000,
10811,1834,2,2015-06-11T00:00:00.000,
10812,1830,3,2015-06-11T00:00:00.000,
10813,1840,2,2015-06-11T00:00:00.000,
10814,1831,2,2015-06-11T00:00:00.000,
10815,1834,2,2015-06-12T00:00:00.000,
10816,1840,2,2015-06-12T00:00:00.000,
10817,1838,2,2015-06-12T00:00:00.000,
10818,1837,2,2015-06-12T00:00:00.000,
10819,1840,2,2015-06-12T00:00:00.000,
10820,880,2,2015-06-12T00:00:00.000,
10821,1835,2,2015-06-12T00:00:00.000,
10822,1840,2,2015-06-12T00:00:00.000,
10823,1840,2,2015-06-12T00:00:00.000,
10824,1835,2,2015-06-12T00:00:00.000,
10825,1840,2,2015-06-12T00:00:00.000,
10826,1839,2,2015-06-12T00:00:00.000,
10827,1778,2,2015-06-12T00:00:00.000,
10828,1840,2,2015-06-13T00:00:00.000,
10829,1834,2,2015-06-15T00:00:00.000,
10830,1840,2,2015-06-15T00:00:00.000,
10831,1837,2,2015-06-15T00:00:00.000,
10832,1836,2,2015-06-15T00:00:00.000,
10833,1838,2,2015-06-16T00:00:00.000,
10834,1841,2,2015-06-16T00:00:00.000,
10835,1835,2,2015-06-16T00:00:00.000,
10836,1837,2,2015-06-16T00:00:00.000,
10837,1840,2,2015-06-16T00:00:00.000,
10838,1841,2,2015-06-16T00:00:00.000,
10839,1840,2,2015-06-16T00:00:00.000,
10840,1840,2,2015-06-16T00:00:00.000,
10841,1825,2,2015-06-16T00:00:00.000,
10842,1817,2,2015-06-16T00:00:00.000,
10843,1840,2,2015-06-16T00:00:00.000,
10844,1840,2,2015-06-16T00:00:00.000,
10845,1840,2,2015-06-16T00:00:00.000,
10846,1842,2,2015-06-17T00:00:00.000,
10847,1843,2,2015-06-17T00:00:00.000,
10848,1839,2,2015-06-17T00:00:00.000,
10849,1840,2,2015-06-17T00:00:00.000,
10850,1842,2,2015-06-17T00:00:00.000,
10851,1840,2,2015-06-18T00:00:00.000,
10852,1845,3,2015-06-18T00:00:00.000,
10853,1834,5,2015-06-18T00:00:00.000,31356
10854,1585,5,2015-06-18T00:00:00.000,31356
10855,1844,2,2015-06-18T00:00:00.000,
10856,1844,1,2015-06-18T00:00:00.000,
10857,1845,3,2015-06-18T00:00:00.000,
10858,1844,2,2015-06-18T00:00:00.000,
10859,1843,2,2015-06-18T00:00:00.000,
10860,1840,2,2015-06-18T00:00:00.000,
10861,1840,2,2015-06-19T00:00:00.000,
10862,704,5,2015-06-19T00:00:00.000,31356
10863,1837,2,2015-06-19T00:00:00.000,
10864,1836,2,2015-06-19T00:00:00.000,
10865,1840,2,2015-06-19T00:00:00.000,
10866,1830,2,2015-06-19T00:00:00.000,
10867,1842,2,2015-06-20T00:00:00.000,
10868,1844,2,2015-06-20T00:00:00.000,
10869,1842,5,2015-06-20T00:00:00.000,31356
10870,1839,2,2015-06-21T00:00:00.000,
10872,1846,3,2015-06-21T00:00:00.000,
10873,1638,5,2015-06-22T00:00:00.000,31356
10874,1840,2,2015-06-22T00:00:00.000,
10875,1840,2,2015-06-22T00:00:00.000,
10876,1835,2,2015-06-22T00:00:00.000,
10877,1831,2,2015-06-22T00:00:00.000,
10878,1612,2,2015-06-22T00:00:00.000,
10879,1836,2,2015-06-22T00:00:00.000,
10880,1837,2,2015-06-22T00:00:00.000,
10881,1847,2,2015-06-22T00:00:00.000,
10882,1836,2,2015-06-22T00:00:00.000,
10883,1840,2,2015-06-23T00:00:00.000,
10884,1837,2,2015-06-23T00:00:00.000,
10885,1847,2,2015-06-24T00:00:00.000,
10886,1846,3,2015-06-24T00:00:00.000,
10887,1849,2,2015-06-24T00:00:00.000,
10888,1849,1,2015-06-24T00:00:00.000,
10889,1796,2,2015-06-24T00:00:00.000,
10891,1769,3,2015-06-25T00:00:00.000,
10893,750,2,2015-06-25T00:00:00.000,
10894,750,5,2015-06-25T00:00:00.000,78998
10895,751,2,2015-06-25T00:00:00.000,
10897,753,2,2015-06-25T00:00:00.000,
10898,1802,2,2015-06-25T00:00:00.000,
10899,1844,2,2015-06-26T00:00:00.000,
10900,1850,2,2015-06-26T00:00:00.000,
10901,1842,2,2015-06-26T00:00:00.000,
10902,1851,2,2015-06-26T00:00:00.000,
10903,1844,2,2015-06-26T00:00:00.000,
10904,1050,2,2015-06-27T00:00:00.000,
10905,1052,2,2015-06-27T00:00:00.000,
10906,1051,2,2015-06-27T00:00:00.000,
10909,1054,2,2015-06-27T00:00:00.000,
10911,345,2,2015-06-27T00:00:00.000,
10912,1840,2,2015-06-27T00:00:00.000,
10913,368,2,2015-06-27T00:00:00.000,
10914,1117,2,2015-06-27T00:00:00.000,
10915,1529,2,2015-06-27T00:00:00.000,
10917,1585,2,2015-06-27T00:00:00.000,
10918,1834,2,2015-06-27T00:00:00.000,
10919,1593,2,2015-06-27T00:00:00.000,
10920,37,2,2015-06-27T00:00:00.000,
10921,170,2,2015-06-27T00:00:00.000,
10922,57,2,2015-06-27T00:00:00.000,
10923,16,2,2015-06-27T00:00:00.000,
10924,1,2,2015-06-27T00:00:00.000,
10925,750,2,2015-06-27T00:00:00.000,
10926,325,2,2015-06-27T00:00:00.000,
10927,252,2,2015-06-27T00:00:00.000,
10928,374,2,2015-06-27T00:00:00.000,
10929,142,2,2015-06-27T00:00:00.000,
10930,168,2,2015-06-27T00:00:00.000,
10931,259,2,2015-06-27T00:00:00.000,
10932,715,2,2015-06-27T00:00:00.000,
10933,676,2,2015-06-27T00:00:00.000,
10934,636,2,2015-06-27T00:00:00.000,
10935,667,2,2015-06-27T00:00:00.000,
10936,590,2,2015-06-27T00:00:00.000,
10937,760,2,2015-06-27T00:00:00.000,
10938,887,2,2015-06-27T00:00:00.000,
10939,769,2,2015-06-27T00:00:00.000,
10940,1684,2,2015-06-27T00:00:00.000,
10941,813,2,2015-06-27T00:00:00.000,
10942,841,2,2015-06-27T00:00:00.000,
10943,1048,2,2015-06-27T00:00:00.000,
10944,157,2,2015-06-27T00:00:00.000,
10945,28,2,2015-06-27T00:00:00.000,
10946,1312,2,2015-06-27T00:00:00.000,
10947,464,2,2015-06-27T00:00:00.000,
10950,1852,2,2015-06-27T00:00:00.000,
10951,1844,2,2015-06-27T00:00:00.000,
10952,1842,2,2015-06-28T00:00:00.000,
10953,1844,2,2015-06-28T00:00:00.000,
10954,1851,2,2015-06-28T00:00:00.000,
10955,1849,2,2015-06-28T00:00:00.000,
10957,1854,2,2015-06-30T00:00:00.000,
10958,1854,1,2015-06-30T00:00:00.000,
10959,1854,2,2015-06-30T00:00:00.000,
10960,1855,2,2015-06-30T00:00:00.000,
10961,1855,1,2015-06-30T00:00:00.000,
10962,1853,3,2015-06-30T00:00:00.000,
10963,1845,15,2015-06-30T00:00:00.000,
10964,1855,2,2015-07-01T00:00:00.000,
10965,1854,2,2015-07-01T00:00:00.000,
10966,1844,2,2015-07-01T00:00:00.000,
10967,1851,2,2015-07-01T00:00:00.000,
10968,1849,2,2015-07-01T00:00:00.000,
10969,1847,2,2015-07-01T00:00:00.000,
10970,1845,2,2015-07-01T00:00:00.000,
10971,1641,2,2015-07-02T00:00:00.000,
10973,1803,3,2015-07-02T00:00:00.000,
10974,1829,2,2015-07-02T00:00:00.000,
10975,1825,2,2015-07-02T00:00:00.000,
10976,1770,2,2015-07-03T00:00:00.000,
10977,1855,2,2015-07-03T00:00:00.000,
10978,1855,2,2015-07-04T00:00:00.000,
10979,1852,2,2015-07-04T00:00:00.000,
10981,1770,2,2015-07-04T00:00:00.000,
10982,1856,2,2015-07-04T00:00:00.000,
10983,1856,2,2015-07-04T00:00:00.000,
10984,1856,2,2015-07-04T00:00:00.000,
10985,1845,15,2015-07-05T00:00:00.000,
10986,1857,2,2015-07-05T00:00:00.000,
10987,1857,1,2015-07-05T00:00:00.000,
10988,1857,2,2015-07-05T00:00:00.000,
10989,1856,2,2015-07-05T00:00:00.000,
10990,1857,2,2015-07-05T00:00:00.000,
10991,1857,2,2015-07-05T00:00:00.000,
10992,1857,2,2015-07-05T00:00:00.000,
10993,1856,2,2015-07-05T00:00:00.000,
10994,1856,5,2015-07-05T00:00:00.000,31356
10995,1856,2,2015-07-05T00:00:00.000,
10996,1857,2,2015-07-05T00:00:00.000,
10998,1857,2,2015-07-05T00:00:00.000,
10999,1856,2,2015-07-05T00:00:00.000,
11000,1857,2,2015-07-06T00:00:00.000,
11001,990,2,2015-07-06T00:00:00.000,
11003,1856,2,2015-07-06T00:00:00.000,
11004,1857,2,2015-07-06T00:00:00.000,
11005,1853,3,2015-07-06T00:00:00.000,
11006,1857,2,2015-07-06T00:00:00.000,
11007,1856,2,2015-07-06T00:00:00.000,
11008,1857,2,2015-07-06T00:00:00.000,
11009,1856,3,2015-07-06T00:00:00.000,
11010,1856,2,2015-07-06T00:00:00.000,
11011,1857,2,2015-07-06T00:00:00.000,
11012,1857,2,2015-07-07T00:00:00.000,
11013,1856,2,2015-07-07T00:00:00.000,
11014,1839,2,2015-07-07T00:00:00.000,
11015,1206,2,2015-07-07T00:00:00.000,
11016,1856,2,2015-07-08T00:00:00.000,
11017,1847,2,2015-07-08T00:00:00.000,
11018,1857,2,2015-07-08T00:00:00.000,
11019,1768,3,2015-07-08T00:00:00.000,
11020,1858,2,2015-07-08T00:00:00.000,
11021,1859,2,2015-07-08T00:00:00.000,
11022,1859,2,2015-07-08T00:00:00.000,
11023,1859,2,2015-07-08T00:00:00.000,
11024,1807,2,2015-07-09T00:00:00.000,
11025,1812,2,2015-07-09T00:00:00.000,
11026,1857,2,2015-07-09T00:00:00.000,
11027,1856,2,2015-07-09T00:00:00.000,
11028,1859,2,2015-07-09T00:00:00.000,
11029,1771,3,2015-07-09T00:00:00.000,
11030,1860,2,2015-07-09T00:00:00.000,
11031,1860,1,2015-07-09T00:00:00.000,
11032,1747,2,2015-07-10T00:00:00.000,
11033,1860,2,2015-07-10T00:00:00.000,
11034,1747,2,2015-07-10T00:00:00.000,
11035,1859,2,2015-07-10T00:00:00.000,
11036,1836,2,2015-07-10T00:00:00.000,
11037,1831,2,2015-07-10T00:00:00.000,
11038,1612,2,2015-07-10T00:00:00.000,
11039,1832,2,2015-07-10T00:00:00.000,
11040,1833,2,2015-07-10T00:00:00.000,
11041,704,2,2015-07-10T00:00:00.000,
11042,705,2,2015-07-10T00:00:00.000,
11043,1825,2,2015-07-10T00:00:00.000,
11044,1856,2,2015-07-10T00:00:00.000,
11045,1857,2,2015-07-10T00:00:00.000,
11046,1771,2,2015-07-10T00:00:00.000,
11047,1855,2,2015-07-10T00:00:00.000,
11048,1854,2,2015-07-10T00:00:00.000,
11049,1844,2,2015-07-10T00:00:00.000,
11050,1849,2,2015-07-10T00:00:00.000,
11051,1850,2,2015-07-10T00:00:00.000,
11052,1843,2,2015-07-10T00:00:00.000,
11053,1841,2,2015-07-10T00:00:00.000,
11054,915,2,2015-07-10T00:00:00.000,
11055,1118,2,2015-07-10T00:00:00.000,
11056,1206,2,2015-07-10T00:00:00.000,
11057,881,2,2015-07-10T00:00:00.000,
11059,1101,2,2015-07-10T00:00:00.000,
11060,1787,2,2015-07-10T00:00:00.000,
11061,1796,2,2015-07-10T00:00:00.000,
11062,1795,2,2015-07-10T00:00:00.000,
11063,1721,2,2015-07-10T00:00:00.000,
11064,751,2,2015-07-10T00:00:00.000,
11065,1792,2,2015-07-10T00:00:00.000,
11066,1800,2,2015-07-10T00:00:00.000,
11067,1768,2,2015-07-10T00:00:00.000,
11068,1778,2,2015-07-10T00:00:00.000,
11069,1533,2,2015-07-10T00:00:00.000,
11070,1754,2,2015-07-10T00:00:00.000,
11071,1857,2,2015-07-10T00:00:00.000,
11072,1856,2,2015-07-10T00:00:00.000,
11073,1858,3,2015-07-10T00:00:00.000,
11074,1859,2,2015-07-10T00:00:00.000,
11075,1206,2,2015-07-10T00:00:00.000,
11076,1857,2,2015-07-11T00:00:00.000,
11077,1860,2,2015-07-11T00:00:00.000,
11078,1747,2,2015-07-11T00:00:00.000,
11079,1770,2,2015-07-11T00:00:00.000,
11080,1771,2,2015-07-11T00:00:00.000,
11081,1858,3,2015-07-11T00:00:00.000,
11082,1858,3,2015-07-12T00:00:00.000,
11083,1859,2,2015-07-12T00:00:00.000,
11084,1747,2,2015-07-12T00:00:00.000,
11085,1860,2,2015-07-12T00:00:00.000,
11086,1857,2,2015-07-12T00:00:00.000,
11087,1856,2,2015-07-12T00:00:00.000,
11088,1855,2,2015-07-12T00:00:00.000,
